contact_id,acquisition_channel,signup_date,has_purchase,days_since_last_activity,consent_status,consent_source,page_views,key_page_views,email_clicks,form_submits,demo_request,webinar_signup
L01893,Paid Social,2026-04-21,0,99,opted_in,import,1,0,0,2,0,0
L01894,Paid Social,2026-04-28,0,49,opted_in,newsletter,5,1,2,0,0,0
L01895,Paid Social,2026-04-06,0,96,opted_in,event,6,0,3,1,0,0
L01896,Paid Social,2026-03-21,0,30,opted_in,import,7,2,3,0,1,0
L01897,Paid Social,2026-02-17,0,89,opted_in,import,8,0,0,0,0,0
L01898,Paid Social,2025-12-25,0,82,opted_in,import,10,2,6,1,0,0
L01899,Paid Social,2026-01-13,0,81,opted_in,newsletter,4,0,0,0,0,0
L01900,Paid Social,2026-01-04,0,77,opted_in,gated_content,3,2,0,1,0,0
L01901,Display,2026-03-09,0,49,unknown,unknown,15,3,0,0,0,0
L01902,Display,2026-01-27,0,105,unknown,unknown,6,0,0,0,0,0
L01903,Display,2026-03-04,0,113,opted_in,signup_form,10,0,0,0,0,0
L01904,Display,2026-01-14,0,105,opted_in,signup_form,4,0,1,0,0,0
L01905,Display,2026-05-11,0,101,opted_in,gated_content,5,2,2,0,0,1
L01906,Display,2026-02-16,0,158,unknown,unknown,0,0,0,2,0,0
L01907,Display,2025-12-13,0,150,unknown,unknown,3,0,0,0,0,0
L01908,Display,2026-03-17,0,99,opted_in,signup_form,10,1,0,0,0,0
L01909,Display,2025-12-05,0,99,opted_in,signup_form,11,2,2,1,0,0
L01910,Display,2026-03-24,0,131,opted_out,import,3,0,0,1,0,0
L01911,Display,2026-03-11,0,119,opted_in,import,8,0,0,1,0,0
L01912,Display,2026-05-07,0,64,unknown,unknown,4,0,0,1,0,0
L01913,Display,2026-05-02,0,110,opted_out,newsletter,4,1,0,0,0,0
L01914,Display,2026-04-06,0,126,opted_out,import,0,0,0,2,0,0
L01915,Display,2026-04-27,0,65,opted_out,signup_form,4,1,0,1,0,0
L01916,Display,2026-03-24,0,105,opted_out,signup_form,5,1,0,0,0,0
L01917,Display,2026-04-17,0,77,opted_in,newsletter,2,1,3,0,0,0
L01918,Display,2026-05-04,0,92,opted_out,signup_form,5,2,0,0,0,0
L01919,Display,2025-12-13,0,92,opted_in,newsletter,2,2,0,0,0,0
L01920,Display,2025-12-20,0,119,opted_in,gated_content,4,3,5,0,0,0
L01921,Display,2026-03-08,0,95,opted_in,signup_form,6,2,1,0,0,1
L01922,Display,2026-01-15,0,129,opted_out,signup_form,5,1,0,0,0,0
L01923,Display,2026-05-08,0,52,unknown,unknown,4,2,0,1,0,1
L01924,Display,2026-05-03,0,115,unknown,unknown,5,0,0,1,0,0
L01925,Display,2026-05-26,0,63,opted_in,import,12,2,1,1,0,0
L01926,Display,2026-05-14,0,109,opted_in,import,3,2,5,0,0,0
L01927,Display,2026-05-20,0,71,opted_out,gated_content,12,2,0,1,0,0
L01928,Display,2026-05-17,0,60,opted_out,gated_content,4,1,0,0,0,0
L01929,Display,2026-01-20,0,76,opted_out,newsletter,4,3,0,0,1,0
L01930,Display,2026-03-19,0,41,opted_in,newsletter,10,2,4,2,0,0
L01931,Display,2025-12-04,0,149,opted_out,gated_content,1,1,0,0,0,0
L01932,Display,2025-12-09,0,86,opted_in,signup_form,7,0,0,0,0,0
L01933,Display,2025-12-18,0,182,opted_out,import,2,2,0,0,0,0
L01934,Display,2026-03-20,0,78,opted_out,newsletter,0,0,0,1,0,0
L01935,Display,2026-05-09,0,135,unknown,unknown,1,0,0,1,0,0
L01936,Display,2026-03-03,0,108,opted_in,gated_content,0,0,0,0,0,0
L01937,Display,2025-12-04,0,81,unknown,unknown,4,0,0,1,0,0
L01938,Display,2026-01-10,0,111,unknown,unknown,11,2,0,0,0,0
L01939,Display,2025-12-27,0,92,opted_out,newsletter,0,0,0,1,0,0
L01940,Display,2026-04-20,0,142,opted_in,signup_form,7,0,1,0,0,0
L01941,Display,2026-03-27,0,75,opted_in,signup_form,4,0,0,1,0,0
L01942,Display,2026-05-06,0,93,opted_in,event,2,0,0,0,0,0
L01943,Display,2026-04-20,0,77,opted_in,import,9,1,2,0,0,0
L01944,Display,2026-03-04,0,118,opted_out,newsletter,4,0,0,0,0,0
L01945,Display,2026-03-07,0,99,unknown,unknown,7,0,0,0,0,0
L01946,Display,2026-04-13,0,112,opted_in,import,4,1,0,0,0,0
L01947,Display,2026-04-03,0,137,unknown,unknown,7,0,0,1,0,1
L01948,Display,2025-12-19,0,100,opted_out,event,4,1,0,0,0,0
L01949,Display,2026-05-26,0,134,unknown,unknown,7,1,0,1,0,0
L01950,Display,2026-01-15,0,100,unknown,unknown,7,0,0,0,1,0
L01951,Display,2026-03-07,0,125,opted_out,gated_content,4,0,0,2,0,0
L01952,Display,2025-12-06,0,153,opted_in,event,3,1,0,0,0,0
L01953,Display,2026-04-10,0,63,unknown,unknown,8,1,0,0,0,0
L01954,Display,2026-03-19,0,87,unknown,unknown,4,2,0,1,0,0
L01955,Display,2026-04-13,0,147,unknown,unknown,0,0,0,2,0,0
L01956,Display,2026-03-24,0,111,opted_in,gated_content,6,0,0,1,0,0
L01957,Display,2026-03-23,0,103,opted_in,import,2,0,2,0,0,1
L01958,Display,2025-12-12,0,108,opted_in,newsletter,7,0,5,0,0,1
L01959,Display,2026-05-02,0,132,opted_in,signup_form,4,0,3,0,0,0
L01960,Display,2025-12-17,0,84,opted_in,gated_content,7,0,6,2,0,0
L01961,Display,2025-12-09,0,112,opted_out,event,5,1,0,0,0,0
L01962,Display,2026-04-05,0,89,unknown,unknown,2,1,0,2,0,0
L01963,Display,2026-04-21,0,121,opted_in,import,0,0,0,1,0,0
L01964,Display,2025-12-26,0,28,unknown,unknown,7,1,0,0,0,0
L01965,Display,2026-04-14,0,95,opted_out,gated_content,4,3,0,0,0,0
L01966,Display,2026-05-03,0,125,opted_in,event,3,0,0,1,0,0
L01967,Display,2026-02-15,0,123,opted_in,gated_content,1,1,2,0,0,1
L01968,Display,2026-04-27,0,145,unknown,unknown,4,0,0,2,0,0
L01969,Display,2025-12-05,0,64,unknown,unknown,5,1,0,0,0,0
L01970,Display,2026-05-28,0,119,opted_in,import,8,1,0,0,0,0
L01971,Display,2026-03-22,0,106,unknown,unknown,1,0,0,1,0,0
L01972,Display,2026-02-09,0,52,opted_in,gated_content,13,1,2,0,0,0
L01973,Display,2026-03-21,0,113,opted_in,gated_content,1,0,2,0,0,0
L01974,Display,2026-05-20,0,132,opted_in,signup_form,1,1,1,0,0,0
L01975,Display,2026-05-23,0,111,opted_out,newsletter,7,0,0,0,0,0
L01976,Display,2025-12-03,0,60,opted_out,signup_form,5,0,0,1,0,0
L01977,Display,2026-04-26,0,76,opted_in,signup_form,10,2,2,1,0,0
L01978,Display,2026-04-08,0,99,unknown,unknown,7,2,0,1,1,0
L01979,Display,2026-02-16,0,98,opted_in,event,9,3,4,0,0,0
L01980,Display,2026-05-09,0,53,unknown,unknown,6,0,0,1,0,0
L01981,Display,2026-03-10,0,95,opted_out,event,4,2,0,0,0,0
L01982,Display,2026-04-16,0,99,opted_in,newsletter,7,1,0,1,0,0
L01983,Display,2025-12-26,0,115,opted_in,signup_form,6,2,1,0,0,0
L01984,Display,2026-03-09,0,124,unknown,unknown,2,0,0,1,0,0
L01985,Display,2025-12-26,0,111,opted_in,import,5,0,0,2,0,0
L01986,Display,2026-01-06,0,83,opted_in,import,6,1,3,0,0,0
L01987,Display,2026-04-13,0,63,unknown,unknown,6,1,0,1,1,0
L01988,Display,2025-12-08,0,133,unknown,unknown,4,0,0,0,0,0
L01989,Display,2026-01-06,0,114,opted_in,event,0,0,3,1,0,0
L01990,Display,2026-01-02,0,62,opted_in,gated_content,3,1,2,1,0,0
L01991,Display,2026-04-10,0,112,opted_out,newsletter,0,0,0,1,0,0
L01992,Display,2026-01-01,0,117,opted_out,gated_content,2,1,0,0,0,0
L01993,Display,2026-01-26,0,84,opted_in,signup_form,8,2,2,0,0,0
L01994,Display,2026-05-19,0,91,opted_in,event,0,0,4,0,0,0
L01995,Display,2026-04-20,0,131,opted_in,signup_form,1,1,1,1,0,0
L01996,Display,2026-05-16,0,109,unknown,unknown,8,1,0,0,0,0
L01997,Display,2026-04-19,0,152,opted_out,signup_form,5,0,0,1,0,0
L01998,Display,2026-05-23,0,134,opted_in,event,6,0,0,1,0,0
L01999,Display,2026-01-28,0,50,unknown,unknown,10,1,0,0,0,0
L02000,Display,2026-05-07,0,124,opted_out,gated_content,2,1,0,0,0,1
L02001,Display,2026-03-21,0,136,opted_in,newsletter,2,2,0,1,0,0
L02002,Display,2026-05-23,0,133,unknown,unknown,2,1,0,2,0,0
L02003,Display,2025-12-26,0,91,unknown,unknown,8,2,0,0,1,0
L02004,Display,2026-05-27,0,113,unknown,unknown,7,1,0,0,0,0
L02005,Display,2026-04-07,0,76,opted_out,event,9,1,0,1,0,0
L02006,Display,2026-05-13,0,55,unknown,unknown,10,3,0,2,0,0
L02007,Display,2026-01-17,0,101,opted_out,import,11,2,0,1,0,1
L02008,Display,2026-03-07,0,157,opted_in,signup_form,0,0,0,0,0,0
L02009,Display,2026-02-03,0,92,opted_in,event,8,0,1,0,0,0
L02010,Display,2026-02-12,0,120,opted_in,newsletter,3,0,0,0,0,0
L02011,Display,2026-04-27,0,105,opted_in,import,8,3,2,0,0,1
L02012,Display,2026-04-22,0,76,opted_in,gated_content,4,3,3,1,0,0
L02013,Display,2026-04-23,0,94,opted_out,event,9,1,0,0,0,0
L02014,Display,2026-01-15,0,154,opted_in,import,3,0,0,0,0,0
L02015,Display,2026-03-19,0,72,opted_in,gated_content,4,0,1,0,1,0
L02016,Display,2026-05-26,0,95,opted_out,newsletter,5,0,0,0,0,0
L02017,Display,2026-05-15,0,83,opted_in,gated_content,5,2,2,0,0,0
L02018,Display,2026-02-20,0,95,opted_in,signup_form,5,0,4,0,0,0
L02019,Display,2026-03-28,0,59,opted_out,import,3,2,0,2,0,0
L02020,Display,2026-04-03,0,44,opted_out,event,6,0,0,0,0,0
L02021,Display,2026-02-10,0,92,opted_out,signup_form,2,1,0,0,0,0
L02022,Display,2026-04-04,0,53,opted_out,event,4,1,0,1,0,0
L02023,Display,2026-03-09,0,99,unknown,unknown,1,0,0,0,0,0
L02024,Display,2025-12-01,0,147,opted_out,newsletter,5,0,0,0,0,0
L02025,Display,2026-01-18,0,91,unknown,unknown,9,1,0,0,0,1
L02026,Display,2026-02-05,0,92,unknown,unknown,0,0,0,0,0,0
L02027,Display,2026-05-18,0,87,opted_in,event,3,2,0,0,0,0
L02028,Display,2025-12-15,0,67,opted_in,newsletter,10,2,2,0,0,0
L02029,Display,2026-01-16,0,69,opted_in,signup_form,8,1,3,0,0,0
L02030,Display,2026-05-27,0,98,opted_in,signup_form,1,1,4,1,0,0
L02031,Display,2026-01-27,0,73,unknown,unknown,11,1,0,0,0,0
L02032,Display,2026-05-12,0,84,opted_in,import,9,0,1,0,0,0
L02033,Display,2026-01-22,0,56,unknown,unknown,4,2,0,0,0,0
L02034,Display,2025-12-13,0,115,unknown,unknown,2,0,0,0,0,0
L02035,Display,2026-01-25,0,55,opted_out,gated_content,9,1,0,0,0,0
L02036,Display,2026-01-14,0,131,opted_in,import,0,0,0,2,0,0
L02037,Display,2026-02-17,0,68,opted_in,signup_form,8,0,2,0,0,0
L02038,Display,2025-12-12,0,122,opted_in,import,4,0,0,1,0,0
L02039,Display,2026-01-18,0,140,unknown,unknown,5,1,0,1,0,0
L02040,Display,2026-04-09,0,99,opted_in,import,6,2,0,0,0,0
L02041,Display,2026-04-07,0,93,opted_in,gated_content,3,0,0,1,0,0
L02042,Display,2026-02-15,0,75,opted_in,import,0,0,1,0,0,0
L02043,Display,2026-02-14,0,124,opted_in,import,3,1,1,1,0,0
L02044,Display,2026-02-15,0,110,opted_in,import,6,0,1,0,0,0
L02045,Display,2026-01-04,0,85,opted_in,newsletter,14,3,6,1,1,0
L02046,Display,2026-04-21,0,103,opted_in,signup_form,3,2,0,1,1,0
L02047,Display,2026-04-09,0,93,unknown,unknown,5,1,0,1,0,1
L02048,Display,2026-04-17,0,46,unknown,unknown,11,3,0,0,0,0
L02049,Display,2026-01-22,0,130,opted_in,signup_form,4,0,1,1,0,0
L02050,Display,2026-03-18,0,131,unknown,unknown,4,0,0,0,0,0
L02051,Display,2026-05-01,0,57,opted_in,signup_form,6,3,2,0,0,1
L02052,Display,2026-01-27,0,148,unknown,unknown,0,0,0,1,0,0
L02053,Display,2026-01-19,0,112,opted_in,newsletter,0,0,0,0,0,0
L02054,Display,2026-04-02,0,135,unknown,unknown,5,2,0,0,0,0
L02055,Display,2026-03-25,0,99,opted_out,event,3,1,0,1,0,0
L02056,Display,2026-03-27,0,52,opted_out,signup_form,10,4,0,2,0,0
L02057,Display,2026-02-19,0,122,unknown,unknown,7,2,0,0,0,0
L02058,Display,2026-05-04,0,122,opted_in,import,0,0,2,0,0,0
L02059,Display,2026-05-18,0,111,opted_in,import,5,2,3,0,0,0
L02060,Display,2026-03-02,0,103,opted_in,event,1,0,0,0,0,0
L02061,Display,2026-03-23,0,135,opted_in,import,3,1,3,0,0,0
L02062,Display,2026-05-11,0,150,opted_out,import,4,0,0,0,0,0
L02063,Display,2026-04-20,0,112,opted_out,newsletter,6,1,0,0,0,0
L02064,Display,2025-12-14,0,79,opted_in,event,4,0,4,1,0,0
L02065,Display,2026-02-07,0,118,opted_out,signup_form,1,0,0,1,0,0
L02066,Display,2026-02-03,0,141,opted_in,gated_content,4,0,2,0,0,1
L02067,Display,2025-12-22,0,134,opted_in,newsletter,0,0,0,0,0,0
L02068,Display,2026-04-20,0,78,unknown,unknown,11,2,0,0,0,0
L02069,Display,2026-05-13,0,186,opted_in,import,2,0,3,0,0,0
L02070,Display,2026-05-11,0,133,unknown,unknown,0,0,0,1,0,0
L02071,Display,2026-05-13,0,94,opted_out,newsletter,4,0,0,1,0,0
L02072,Display,2025-12-23,0,126,unknown,unknown,1,1,0,0,0,0
L02073,Display,2026-05-17,0,144,unknown,unknown,6,1,0,0,0,1
L02074,Display,2025-12-20,0,104,unknown,unknown,11,2,0,0,0,1
L02075,Display,2026-02-06,0,106,opted_out,newsletter,2,0,0,0,0,0
L02076,Display,2025-12-24,0,100,opted_in,event,5,2,4,1,0,0
L02077,Display,2026-01-17,0,52,unknown,unknown,7,2,0,2,1,0
L02078,Display,2026-04-17,0,146,opted_in,import,5,1,0,0,0,0
L02079,Display,2026-01-12,0,120,opted_out,signup_form,4,2,0,1,0,0
L02080,Display,2026-02-06,0,101,opted_in,event,0,0,0,2,0,0
L02081,Display,2026-02-19,0,164,opted_in,import,7,3,3,0,0,0
L02082,Display,2026-02-15,0,71,opted_in,gated_content,8,3,1,0,0,0
L02083,Display,2026-02-12,0,127,unknown,unknown,9,2,0,0,0,0
L02084,Display,2026-02-27,0,74,opted_out,event,8,0,0,0,1,0
L02085,Display,2025-12-26,0,73,opted_in,signup_form,12,2,0,0,0,0
L02086,Display,2026-02-03,0,161,unknown,unknown,0,0,0,0,0,0
L02087,Display,2025-12-19,0,135,opted_in,newsletter,8,2,0,1,0,0
L02088,Display,2026-03-04,0,96,unknown,unknown,4,0,0,0,0,0
L02089,Display,2026-01-18,0,102,opted_out,signup_form,9,2,0,0,0,0
L02090,Display,2026-03-01,0,97,opted_out,gated_content,8,2,0,0,0,0
L02091,Display,2026-04-24,0,125,opted_out,event,5,1,0,0,0,0
L02092,Display,2026-03-28,0,91,opted_in,event,1,1,0,0,0,0
L02093,Display,2026-01-05,0,85,opted_out,import,2,0,0,1,0,0
L02094,Display,2026-04-09,0,55,opted_in,signup_form,14,1,3,2,0,0
L02095,Display,2026-03-03,0,142,unknown,unknown,9,2,0,1,0,0
L02096,Display,2026-01-12,0,94,opted_out,gated_content,1,1,0,0,1,0
L02097,Display,2025-12-16,0,84,unknown,unknown,3,0,0,1,0,0
L02098,Display,2026-02-24,0,85,unknown,unknown,8,2,0,1,0,0
L02099,Display,2025-12-18,0,113,opted_out,import,4,1,0,1,0,0
L02100,Display,2026-03-17,0,133,unknown,unknown,9,1,0,0,0,0
L02101,Display,2025-12-07,0,80,unknown,unknown,6,0,0,0,0,1
L02102,Display,2026-04-16,0,70,opted_out,import,6,1,0,0,0,0
L02103,Display,2026-04-18,0,54,opted_out,signup_form,17,1,0,0,1,1
L02104,Display,2025-12-24,0,97,unknown,unknown,3,2,0,0,0,0
L02105,Display,2026-02-27,0,92,opted_in,gated_content,2,1,3,0,0,0
L02106,Display,2026-05-20,0,122,unknown,unknown,5,0,0,0,0,0
L02107,Display,2026-01-22,0,90,opted_in,import,0,0,0,0,0,0
L02108,Display,2026-01-10,0,56,opted_in,event,2,1,1,0,0,1
L02109,Display,2026-03-19,0,140,opted_out,signup_form,0,0,0,0,0,0
L02110,Display,2026-05-01,0,118,opted_in,newsletter,5,0,0,1,0,0
L02111,Display,2026-02-22,0,135,unknown,unknown,3,1,0,0,0,0
L02112,Display,2026-05-27,0,96,opted_out,event,9,0,0,1,0,0
L02113,Display,2026-02-15,0,112,unknown,unknown,5,1,0,1,0,0
L02114,Display,2026-02-13,0,100,opted_in,gated_content,5,0,1,0,0,0
L02115,Display,2026-02-13,0,53,opted_in,import,7,1,5,0,0,0
L02116,Display,2026-04-11,0,87,opted_out,signup_form,6,0,0,1,0,0
L02117,Display,2026-02-02,0,143,opted_in,signup_form,2,0,3,0,0,0
L02118,Display,2026-03-09,0,67,unknown,unknown,9,2,0,1,0,0
L02119,Display,2025-12-16,0,85,unknown,unknown,9,0,0,0,0,0
L02120,Display,2026-04-19,0,91,opted_in,newsletter,5,1,2,0,0,0
L02121,Display,2026-03-21,0,116,unknown,unknown,0,0,0,0,0,0
L02122,Display,2026-04-02,0,92,opted_in,event,0,0,0,0,0,0
L02123,Display,2026-04-10,0,111,opted_in,import,6,1,7,1,0,0
L02124,Display,2026-03-23,0,102,opted_in,gated_content,4,0,0,0,0,0
L02125,Display,2026-03-05,0,91,unknown,unknown,5,0,0,0,0,0
L02126,Display,2026-04-11,0,143,unknown,unknown,7,0,0,0,0,0
L02127,Display,2026-05-08,0,146,unknown,unknown,6,0,0,1,0,0
L02128,Display,2025-12-14,0,137,opted_in,import,9,0,0,2,0,0
L02129,Display,2026-03-07,0,110,opted_out,signup_form,15,3,0,0,0,0
L02130,Display,2025-12-11,0,60,unknown,unknown,5,0,0,1,0,0
L02131,Display,2026-05-01,0,70,opted_in,event,13,2,3,1,1,0
L02132,Display,2026-02-22,0,56,opted_in,signup_form,6,0,3,0,0,0
L02133,Display,2025-12-19,0,138,opted_in,gated_content,6,0,5,1,0,0
L02134,Display,2026-05-17,0,151,opted_in,import,9,2,4,0,1,0
L02135,Display,2026-02-01,0,58,unknown,unknown,1,0,0,0,0,0
L02136,Display,2026-05-25,0,102,opted_in,signup_form,0,0,0,1,0,0
L02137,Display,2026-03-20,0,118,opted_in,newsletter,2,0,0,0,0,0
L02138,Display,2026-04-26,0,95,opted_out,import,4,0,0,1,0,0
L02139,Display,2026-02-13,0,108,opted_in,newsletter,13,3,3,2,1,0
L02140,Display,2026-05-03,0,96,opted_out,signup_form,6,3,0,0,1,0
L02141,Display,2026-02-19,0,101,opted_in,event,5,1,4,1,0,0
L02142,Display,2026-04-27,0,97,unknown,unknown,5,1,0,0,0,0
L02143,Display,2026-04-16,0,68,unknown,unknown,2,2,0,1,0,0
L02144,Display,2025-12-26,0,30,unknown,unknown,10,0,0,1,1,0
L02145,Display,2026-05-07,0,139,unknown,unknown,11,0,0,1,0,0
L02146,Display,2026-04-14,0,85,unknown,unknown,8,1,0,1,0,0
L02147,Display,2026-01-23,0,98,unknown,unknown,3,0,0,0,0,0
L02148,Display,2026-05-18,0,89,opted_out,signup_form,0,0,0,0,0,0
L02149,Display,2026-05-19,0,88,opted_out,gated_content,0,0,0,1,0,0
L02150,Display,2025-12-10,0,98,opted_in,newsletter,10,0,2,0,0,1
L02151,Display,2026-03-05,0,48,opted_in,gated_content,8,1,2,0,0,0
L02152,Display,2025-12-23,0,112,unknown,unknown,0,0,0,2,0,0
L02153,Display,2026-03-11,0,104,unknown,unknown,3,0,0,0,0,0
L02154,Display,2026-03-23,0,106,opted_out,event,4,2,0,0,0,0
L02155,Display,2026-02-10,0,90,unknown,unknown,5,1,0,1,0,0
L02156,Display,2026-04-07,0,147,opted_in,import,0,0,1,0,0,0
L02157,Display,2026-04-22,0,135,opted_in,gated_content,5,0,1,0,0,0
L02158,Display,2025-12-18,0,68,opted_in,newsletter,5,1,2,0,0,0
L02159,Display,2026-02-14,0,160,opted_out,signup_form,4,1,0,0,0,0
L02160,Display,2026-01-28,0,52,opted_out,newsletter,12,3,0,0,1,0
L02161,Display,2026-01-17,0,79,unknown,unknown,7,0,0,1,0,0
L02162,Display,2025-12-16,0,83,opted_out,gated_content,13,0,0,0,1,1
L02163,Display,2026-01-16,0,91,unknown,unknown,2,1,0,2,0,0
L02164,Display,2026-05-22,0,95,opted_in,newsletter,7,0,3,0,0,0
L02165,Display,2026-05-19,0,91,unknown,unknown,5,0,0,0,0,0
L02166,Display,2026-02-07,0,72,opted_out,signup_form,9,0,0,1,0,0
L02167,Display,2026-05-26,0,168,opted_in,signup_form,1,0,2,1,0,0
L02168,Display,2025-12-11,0,76,opted_in,newsletter,8,1,6,1,0,0
L02169,Display,2026-01-08,0,131,opted_out,newsletter,0,0,0,1,0,0
L02170,Display,2026-02-04,0,132,opted_in,newsletter,6,0,0,0,0,0
L02171,Display,2026-05-18,0,131,opted_in,newsletter,0,0,3,0,0,0
L02172,Display,2026-04-24,0,39,unknown,unknown,1,1,0,0,0,0
L02173,Display,2026-05-02,0,34,opted_in,event,9,0,2,2,0,0
L02174,Display,2026-03-05,0,113,unknown,unknown,13,2,0,0,0,1
L02175,Display,2026-01-28,0,109,opted_in,signup_form,4,1,0,0,0,0
L02176,Display,2026-02-19,0,88,opted_out,import,5,0,0,0,0,0
L02177,Display,2026-05-03,0,47,unknown,unknown,10,3,0,0,1,0
L02178,Display,2026-01-04,0,88,opted_in,newsletter,4,1,1,0,0,0
L02179,Display,2026-01-22,0,119,opted_out,newsletter,7,2,0,0,0,0
L02180,Display,2026-03-27,0,98,opted_in,newsletter,8,0,2,0,1,0
L02181,Display,2026-04-20,0,80,opted_in,signup_form,8,1,6,1,0,0
L02182,Display,2025-12-23,0,97,opted_in,gated_content,2,0,1,0,0,0
L02183,Display,2025-12-07,0,116,opted_out,event,4,1,0,0,0,0
L02184,Display,2025-12-12,0,120,opted_in,import,4,0,1,0,0,0
L02185,Display,2025-12-23,0,116,opted_out,signup_form,8,1,0,0,0,0
L02186,Display,2026-05-24,0,57,opted_in,gated_content,11,3,5,0,0,0
L02187,Display,2026-01-12,0,63,opted_out,newsletter,12,2,0,3,0,0
L02188,Display,2026-03-26,0,110,unknown,unknown,6,2,0,0,0,0
L02189,Display,2026-04-25,0,159,unknown,unknown,2,0,0,0,0,0
L02190,Display,2026-02-07,0,123,opted_in,newsletter,3,0,1,0,0,0
L02191,Display,2026-04-12,0,76,opted_out,import,9,0,0,0,0,0
L02192,Display,2025-12-14,0,64,opted_in,event,10,2,0,0,1,0
L02193,Display,2026-03-10,0,92,unknown,unknown,2,1,0,0,0,0
L02194,Display,2025-12-26,0,97,unknown,unknown,3,2,0,0,0,0
L02195,Display,2026-04-13,0,48,opted_in,import,3,3,5,0,1,0
L02196,Display,2026-01-09,0,54,opted_in,event,4,1,1,0,0,0
L02197,Display,2026-01-22,0,103,opted_out,event,2,2,0,0,0,0
L02198,Display,2026-02-02,0,104,opted_in,import,2,1,0,0,0,0
L02199,Display,2026-02-16,0,130,unknown,unknown,6,0,0,1,0,0
L02200,Display,2026-03-05,0,113,unknown,unknown,2,0,0,0,0,0
L02201,Display,2026-01-12,0,48,unknown,unknown,7,3,0,0,0,0
L02202,Display,2026-03-20,0,100,opted_out,signup_form,5,1,0,0,0,0
L02203,Display,2026-05-20,0,101,opted_in,import,12,2,5,1,1,0
L02204,Display,2026-01-12,0,150,opted_in,signup_form,1,0,1,1,0,0
L02205,Display,2026-05-21,0,96,unknown,unknown,0,0,0,1,0,0
L02206,Display,2026-04-24,0,53,unknown,unknown,8,2,0,0,0,0
L02207,Display,2026-03-11,0,127,opted_in,gated_content,1,0,2,0,0,0
L02208,Display,2026-05-12,0,83,opted_in,newsletter,3,1,6,1,0,0
L02209,Display,2026-02-06,0,96,opted_out,signup_form,4,1,0,0,1,0
L02210,Display,2026-03-17,0,64,opted_in,import,8,0,3,1,1,0
L02211,Display,2026-05-13,0,127,opted_in,gated_content,0,0,4,0,0,1
L02212,Display,2026-04-22,0,100,unknown,unknown,14,2,0,1,0,1
L02213,Display,2026-04-24,0,101,opted_in,gated_content,2,0,0,0,0,0
L02214,Display,2026-01-23,0,83,unknown,unknown,10,0,0,1,0,0
L02215,Display,2026-05-17,0,182,opted_in,gated_content,9,0,4,1,0,0
L02216,Display,2026-02-11,0,66,opted_out,gated_content,4,1,0,1,0,0
L02217,Display,2026-04-28,0,119,unknown,unknown,11,0,0,1,0,0
L02218,Display,2026-01-06,0,167,opted_in,import,0,0,0,0,0,0
L02219,Display,2026-01-22,0,137,opted_in,gated_content,1,1,1,0,0,0
L02220,Display,2026-01-09,0,55,opted_in,import,4,2,2,1,1,0
L02221,Display,2026-03-18,0,72,opted_out,newsletter,10,0,0,1,0,0
L02222,Display,2026-03-01,0,111,opted_in,newsletter,2,2,0,1,1,0
L02223,Display,2026-04-11,0,174,opted_in,event,5,0,1,0,0,0
L02224,Display,2026-01-07,0,152,unknown,unknown,2,0,0,0,0,0
L02225,Display,2026-03-11,0,160,opted_out,gated_content,4,0,0,0,0,0
L02226,Display,2026-03-01,0,96,opted_out,gated_content,4,0,0,1,0,0
L02227,Display,2026-01-10,0,143,opted_in,import,1,0,0,0,0,0
L02228,Display,2025-12-17,0,78,opted_in,signup_form,1,0,2,0,1,0
L02229,Display,2026-03-10,0,97,opted_out,signup_form,6,0,0,1,0,0
L02230,Display,2026-01-28,0,114,opted_in,gated_content,1,1,0,0,0,0
L02231,Display,2026-04-26,0,117,unknown,unknown,7,0,0,0,0,0
L02232,Display,2026-03-12,0,83,unknown,unknown,7,3,0,0,0,0
L02233,Display,2026-01-27,0,135,opted_in,event,0,0,0,1,0,0
L02234,Display,2026-03-21,0,110,opted_in,event,0,0,0,2,0,0
L02235,Display,2026-01-18,0,143,opted_out,newsletter,4,1,0,0,0,0
L02236,Display,2026-03-10,0,85,opted_in,newsletter,9,1,0,2,0,0
L02237,Display,2026-03-16,0,80,opted_in,gated_content,10,2,1,0,0,0
L02238,Display,2026-03-03,0,124,opted_out,import,3,1,0,1,0,0
L02239,Display,2025-12-12,0,60,unknown,unknown,5,1,0,1,1,0
L02240,Display,2026-01-08,0,106,opted_out,newsletter,7,0,0,1,0,0
L02241,Display,2026-03-25,0,106,opted_out,signup_form,8,1,0,0,0,0
L02242,Display,2026-01-15,0,82,unknown,unknown,9,2,0,2,0,0
L02243,Display,2026-02-16,0,76,opted_out,import,8,2,0,2,1,0
L02244,Display,2025-12-24,0,106,opted_in,gated_content,13,1,2,1,0,0
L02245,Display,2026-01-09,0,47,unknown,unknown,6,2,0,1,0,0
L02246,Display,2026-01-05,0,66,opted_in,gated_content,13,0,2,0,0,0
L02247,Display,2026-04-10,0,114,unknown,unknown,7,0,0,0,0,0
L02248,Display,2026-03-22,0,136,opted_in,event,7,2,0,0,0,0
L02249,Display,2025-12-06,0,123,opted_in,import,10,0,3,1,0,0
L02250,Display,2025-12-23,0,113,opted_out,gated_content,7,1,0,0,0,0
L02251,Display,2026-02-07,0,92,opted_in,gated_content,6,0,0,1,0,0
L02252,Display,2026-04-27,0,77,opted_out,newsletter,2,0,0,1,0,0
